!!SBtab TableID='ParameterData' TableType='Quantity'										
!QuantityType	!Compound	!Reaction	!Unit	!Median	!Mean	!Std	!Lower	!Upper	!Compound:Identifiers:kegg.compound	!Reaction:Identifiers:kegg.reaction
product catalytic rate constant		PGD_R01528	1/s	84.27	85.68232	15.752459	NaN	NaN		R01528
product catalytic rate constant		RPI_R01056	1/s	778.1	791.14054	145.44901	NaN	NaN		R01056
product catalytic rate constant		RPE_R01529	1/s	181.7	184.74519	33.964895	NaN	NaN		R01529
product catalytic rate constant		TXT_R01641	1/s	702.5	714.27352	131.31722	NaN	NaN		R01641
product catalytic rate constant		TAL_R08575	1/s	3.48	3.5383229	0.65051093	NaN	NaN		R08575
product catalytic rate constant		TXT_R01067	1/s	223.6	227.34742	41.797197	NaN	NaN		R01067
product catalytic rate constant		FBP_R00762	1/s	23.35	23.741334	4.3647788	NaN	NaN		R00762
product catalytic rate constant		CSN_R00351	1/s	32.01	32.54647	5.983579	NaN	NaN		R00351
product catalytic rate constant		ACN_R01325	1/s	25.57	25.99854	4.7797599	NaN	NaN		R01325
product catalytic rate constant		ACN_R01900	1/s	318	323.32951	59.44324	NaN	NaN		R01900
product catalytic rate constant		ICD_R00709	1/s	29.98	30.482449	5.6041143	NaN	NaN		R00709
product catalytic rate constant		KGD_R08549	1/s	15.48	15.739437	2.8936521	NaN	NaN		R08549
product catalytic rate constant		SCS_R00405	1/s	73.96	75.19953	13.825227	NaN	NaN		R00405
product catalytic rate constant		SDH_R02164	1/s	78.48	79.795283	14.670143	NaN	NaN		R02164
product catalytic rate constant		FUM_R01082	1/s	145.2	147.63347	27.142008	NaN	NaN		R01082
product catalytic rate constant		MDH_R00342	1/s	709.7	721.59419	132.66311	NaN	NaN		R00342
product catalytic rate constant		PPC_R00345	1/s	24930	25347.813	4660.1257	NaN	NaN		R00345
