!!SBtab TableID='ParameterData' TableType='Quantity'										
!QuantityType	!Compound	!Reaction	!Unit	!Median	!Mean	!Std	!Lower	!Upper	!Compound:Identifiers:kegg.compound	!Reaction:Identifiers:kegg.reaction
Michaelis constant	M_co2_c	R_GND	mM	42	42.703898	7.850994	1e-06	1000	C00011	R01528
Michaelis constant	M_co2_e	R_CO2t	mM	NaN	NaN	NaN	1e-06	1000	C00011	
Michaelis constant	M_co2_e	R_EX_co2_e	mM	NaN	NaN	NaN	1e-06	1000	C00011	R00197
Michaelis constant	M_co2_m	R_PDHm	mM	NaN	NaN	NaN	1e-06	1000	C00011	R00209
Michaelis constant	M_co2_m	R_ACHBSm	mM	NaN	NaN	NaN	1e-06	1000	C00011	R08648
Michaelis constant	M_co2_m	R_CO2tm	mM	NaN	NaN	NaN	1e-06	1000	C00011	
Michaelis constant	M_co2_m	R_OXAGm	mM	NaN	NaN	NaN	1e-06	1000	C00011	
Michaelis constant	M_co2_m	R_HCO3Em	mM	NaN	NaN	NaN	1e-06	1000	C00011	
Michaelis constant	M_co2_m	R_ICDHxm	mM	NaN	NaN	NaN	1e-06	1000	C00011	R00709
Michaelis constant	M_co2_m	R_ME1m	mM	NaN	NaN	NaN	1e-06	1000	C00011	R00214
Michaelis constant	M_co2_m	R_ACLSm	mM	NaN	NaN	NaN	1e-06	1000	C00011	R00006
Michaelis constant	M_co2_m	R_AKGDam	mM	NaN	NaN	NaN	1e-06	1000	C00011	R01197
Michaelis constant	M_co2_m	R_ICDHym	mM	NaN	NaN	NaN	1e-06	1000	C00011	R00267
Michaelis constant	M_coa_c	R_HSERTA	mM	0.38	0.3863686	0.071032803	1e-06	1000	C00010	R01776
Michaelis constant	M_coa_c	R_PDHm	mM	0.0035	0.0035586581	0.0006542495	NaN	NaN	C00010	R00209
Michaelis constant	M_coa_c	R_ACS	mM	0.13860769	0.14093068	0.025909718	1e-06	1000	C00010	R00235
Michaelis constant	M_coa_c	R_IPPS	mM	NaN	NaN	NaN	1e-06	1000	C00010	R01213
Michaelis constant	M_coa_c	R_CSc	mM	NaN	NaN	NaN	1e-06	1000	C00010	R00351
Michaelis constant	M_coa_c	R_HCITS	mM	NaN	NaN	NaN	1e-06	1000	C00010	R00271
Michaelis constant	M_coa_c	R_triglycSYN	mM	NaN	NaN	NaN	1e-06	1000	C00010	
Michaelis constant	M_coa_c	R_SUCCtm	mM	0.70966667	0.7215603	0.13265687	NaN	NaN	C00010	R00405
Michaelis constant	M_coa_c	R_paSYN	mM	NaN	NaN	NaN	1e-06	1000	C00010	
Michaelis constant	M_coa_c	R_AKGDam	mM	0.094	0.09557539	0.017571272	NaN	NaN	C00010	R01197
Michaelis constant	M_coa_c	R_MALS	mM	NaN	NaN	NaN	1e-06	1000	C00010	R00472
Michaelis constant	M_coa_c	R_zymstSYN	mM	NaN	NaN	NaN	1e-06	1000	C00010	
Michaelis constant	M_coa_m	R_PDHm	mM	NaN	NaN	NaN	1e-06	1000	C00010	R00209
Michaelis constant	M_coa_m	R_CSm	mM	NaN	NaN	NaN	1e-06	1000	C00010	
Michaelis constant	M_coa_m	R_ACOAHm	mM	NaN	NaN	NaN	1e-06	1000	C00010	R00227
Michaelis constant	M_coa_m	R_AKGDam	mM	NaN	NaN	NaN	1e-06	1000	C00010	R01197
Michaelis constant	M_coa_m	R_SUCOAS1m	mM	NaN	NaN	NaN	1e-06	1000	C00010	R00405
Michaelis constant	M_coa_m	R_ACSm	mM	NaN	NaN	NaN	1e-06	1000	C00010	R00235
Michaelis constant	M_cys_L_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00097	
Michaelis constant	M_cys_L_c	R_CYSTGL	mM	NaN	NaN	NaN	1e-06	1000	C00097	
Michaelis constant	M_cyst_L_c	R_CYSTGL	mM	NaN	NaN	NaN	1e-06	1000	C02291	
Michaelis constant	M_cyst_L_c	R_CYSTS	mM	0.083	0.084391036	0.01551506	1e-06	1000	C02291	R01290
Michaelis constant	M_damp_c	R_dampSYN	mM	NaN	NaN	NaN	1e-06	1000	C00360	
Michaelis constant	M_dcmp_c	R_dtmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00239	
Michaelis constant	M_dcmp_c	R_dcmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00239	
Michaelis constant	M_dgmp_c	R_dgmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00362	
Michaelis constant	M_dhap_c	R_FBA3	mM	0.2325	0.23639658	0.04346086	1e-06	1000	C00111	R01829
Michaelis constant	M_dhap_c	R_G3PDm	mM	NaN	NaN	NaN	1e-06	1000	C00111	
Michaelis constant	M_dhap_c	R_FBA	mM	0.2325	0.23639658	0.04346086	1e-06	1000	C00111	R01070
Michaelis constant	M_dhap_c	R_TPI	mM	1	1.0167595	0.18692843	1e-06	1000	C00111	R01015
Michaelis constant	M_dhap_c	R_G3PD1ir	mM	7.4214421	7.5458215	1.3872785	1e-06	1000	C00111	R00842
Michaelis constant	M_dtmp_c	R_dtmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00364	
Michaelis constant	M_e4p_c	R_TKT2	mM	0.225	0.22877088	0.042058896	1e-06	1000	C00279	R01067
Michaelis constant	M_e4p_c	R_FBA3	mM	NaN	NaN	NaN	1e-06	1000	C00279	R01829
Michaelis constant	M_e4p_c	R_TALA	mM	NaN	NaN	NaN	1e-06	1000	C00279	
Michaelis constant	M_e4p_c	R_DDPA	mM	0.62162581	0.63204392	0.11619953	1e-06	1000	C00279	R01826
Michaelis constant	M_eig3p_c	R_IGPDH	mM	0.23028571	0.23414518	0.043046947	1e-06	1000	C04666	R03457
Michaelis constant	M_eig3p_c	R_IG3PS	mM	NaN	NaN	NaN	1e-06	1000	C04666	R04558
Michaelis constant	M_ergst_c	R_ergstSYN	mM	NaN	NaN	NaN	1e-06	1000	C01694	
Michaelis constant	M_etoh_c	R_ETOHtm	mM	26.84083	27.290668	5.0173141	1e-06	1000	C00469	R00754
Michaelis constant	M_etoh_c	R_ETOHt	mM	NaN	NaN	NaN	1e-06	1000	C00469	R00754
Michaelis constant	M_etoh_c	R_ALCD2x	mM	NaN	NaN	NaN	1e-06	1000	C00469	R00754
Michaelis constant	M_etoh_c	R_ALCD2y	mM	NaN	NaN	NaN	1e-06	1000	C00469	R00711
Michaelis constant	M_etoh_e	R_EX_etoh_e	mM	NaN	NaN	NaN	1e-06	1000	C00469	R00197
Michaelis constant	M_etoh_e	R_ETOHt	mM	NaN	NaN	NaN	1e-06	1000	C00469	R00754
Michaelis constant	M_etoh_m	R_ETOHtm	mM	NaN	NaN	NaN	1e-06	1000	C00469	R00754
Michaelis constant	M_etoh_m	R_ALCD2m	mM	NaN	NaN	NaN	1e-06	1000	C00469	R00754
Michaelis constant	M_f6p_c	R_TKT2	mM	3.8514286	3.9159765	0.71994149	1e-06	1000	C00085	R01067
Michaelis constant	M_f6p_c	R_PGI	mM	NaN	NaN	NaN	1e-06	1000	C00085	
Michaelis constant	M_f6p_c	R_FBP	mM	NaN	NaN	NaN	1e-06	1000	C00085	R00762
Michaelis constant	M_f6p_c	R_TALA	mM	NaN	NaN	NaN	1e-06	1000	C00085	
Michaelis constant	M_f6p_c	R_PFK	mM	0.16	0.16268151	0.029908549	1e-06	1000	C00085	R00756
Michaelis constant	M_f6p_c	R_mannanSYN	mM	NaN	NaN	NaN	1e-06	1000	C00085	
Michaelis constant	M_fdp_c	R_FBP	mM	0.059164286	0.060155848	0.011059487	1e-06	1000	C00354	R00762
Michaelis constant	M_fdp_c	R_FBA	mM	NaN	NaN	NaN	1e-06	1000	C00354	R01070
Michaelis constant	M_fdp_c	R_PFK	mM	0.16	0.16268151	0.029908549	1e-06	1000	C00354	R00756
Michaelis constant	M_ficytc_m	R_CYOOm	mM	NaN	NaN	NaN	1e-06	1000	C00125	R00081
Michaelis constant	M_ficytc_m	R_CYOR_u6m	mM	NaN	NaN	NaN	1e-06	1000	C00125	
Michaelis constant	M_focytc_m	R_CYOOm	mM	0.0617625	0.062797606	0.011545167	1e-06	1000	C00126	R00081
Michaelis constant	M_focytc_m	R_CYOR_u6m	mM	NaN	NaN	NaN	1e-06	1000	C00126	
Michaelis constant	M_for_c	R_FDH	mM	6.3741065	6.4809331	1.1915017	1e-06	1000	C00058	R00519
Michaelis constant	M_for_c	R_FTHFL	mM	9.879	10.044567	1.8466659	1e-06	1000	C00058	R00943
Michaelis constant	M_for_c	R_zymstSYN	mM	NaN	NaN	NaN	1e-06	1000	C00058	
Michaelis constant	M_fum_c	R_FUM	mM	1.054	1.0716645	0.19702256	1e-06	1000	C00122	R01082
Michaelis constant	M_fum_c	R_ampSYN	mM	NaN	NaN	NaN	1e-06	1000	C00122	
Michaelis constant	M_fum_c	R_SUCFUMtm	mM	NaN	NaN	NaN	1e-06	1000	C00122	
Michaelis constant	M_fum_c	R_aicarSYN	mM	NaN	NaN	NaN	1e-06	1000	C00122	
Michaelis constant	M_fum_c	R_ARGSL	mM	3.289	3.3441219	0.6148076	1e-06	1000	C00122	R01086
Michaelis constant	M_fum_m	R_FUMm	mM	NaN	NaN	NaN	1e-06	1000	C00122	R01082
Michaelis constant	M_fum_m	R_SUCFUMtm	mM	NaN	NaN	NaN	1e-06	1000	C00122	
Michaelis constant	M_fum_m	R_SUCD2_u6m	mM	NaN	NaN	NaN	1e-06	1000	C00122	
Michaelis constant	M_g1p_c	R_GLCP	mM	NaN	NaN	NaN	1e-06	1000	C00103	
Michaelis constant	M_g1p_c	R_PGMT	mM	NaN	NaN	NaN	1e-06	1000	C00103	
Michaelis constant	M_g1p_c	R_GALU	mM	0.28325	0.28799712	0.052947477	1e-06	1000	C00103	R00289
Michaelis constant	M_g3p_c	R_GAPD	mM	0.89	0.90491592	0.1663663	1e-06	1000	C00118	R01061
Michaelis constant	M_g3p_c	R_TKT1	mM	4.9	4.9821214	0.9159493	1e-06	1000	C00118	R01641
Michaelis constant	M_g3p_c	R_TKT2	mM	4.9	4.9821214	0.9159493	1e-06	1000	C00118	R01067
Michaelis constant	M_g3p_c	R_TRPS1	mM	NaN	NaN	NaN	1e-06	1000	C00118	
Michaelis constant	M_g3p_c	R_FBA	mM	0.1785	0.18149156	0.033366724	1e-06	1000	C00118	R01070
Michaelis constant	M_g3p_c	R_TALA	mM	NaN	NaN	NaN	1e-06	1000	C00118	
Michaelis constant	M_g3p_c	R_TPI	mM	1	1.0167595	0.18692843	1e-06	1000	C00118	R01015
Michaelis constant	M_g6p_c	R_G6PDH2	mM	NaN	NaN	NaN	1e-06	1000	C00668	
Michaelis constant	M_g6p_c	R_PGI	mM	NaN	NaN	NaN	1e-06	1000	C00668	
Michaelis constant	M_g6p_c	R_ptd1inoSYN	mM	NaN	NaN	NaN	1e-06	1000	C00668	
Michaelis constant	M_g6p_c	R_HEX1	mM	NaN	NaN	NaN	1e-06	1000	C00668	
Michaelis constant	M_g6p_c	R_TRE6PS	mM	NaN	NaN	NaN	1e-06	1000	C00668	
Michaelis constant	M_g6p_c	R_PGMT	mM	NaN	NaN	NaN	1e-06	1000	C00668	
Michaelis constant	M_glc_D_c	R_TREH	mM	NaN	NaN	NaN	1e-06	1000	C00031	
Michaelis constant	M_glc_D_c	R_HEX1	mM	NaN	NaN	NaN	1e-06	1000	C00031	
Michaelis constant	M_glc_D_c	R_GLCt1	mM	NaN	NaN	NaN	1e-06	1000	C00031	
Michaelis constant	M_glc_D_e	R_EX_glc_D_e	mM	NaN	NaN	NaN	1e-06	1000	C00031	R00197
Michaelis constant	M_glc_D_e	R_GLCt1	mM	NaN	NaN	NaN	1e-06	1000	C00031	
Michaelis constant	M_gln_L_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00064	
Michaelis constant	M_gln_L_c	R_GLNt2m	mM	NaN	NaN	NaN	1e-06	1000	C00064	
Michaelis constant	M_gln_L_c	R_IG3PS	mM	NaN	NaN	NaN	1e-06	1000	C00064	R04558
Michaelis constant	M_gln_L_c	R_umpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00064	
Michaelis constant	M_gln_L_c	R_CBPS	mM	0.21533333	0.2189422	0.040251922	1e-06	1000	C00064	R00575
Michaelis constant	M_gln_L_c	R_GLUSxm	mM	0.48623077	0.49437974	0.090890353	NaN	NaN	C00064	R00093
Michaelis constant	M_gln_L_c	R_ANS	mM	0.088	0.089474833	0.016449702	1e-06	1000	C00064	R00986
Michaelis constant	M_gln_L_c	R_aicarSYN	mM	NaN	NaN	NaN	1e-06	1000	C00064	
Michaelis constant	M_gln_L_c	R_gmpSYN	mM	0.472	0.47991047	0.088230218	1e-06	1000	C00064	R01231
Michaelis constant	M_gln_L_c	R_ASNS1	mM	1.42	1.4437984	0.26543837	1e-06	1000	C00064	R00578
Michaelis constant	M_gln_L_c	R_GLNS	mM	NaN	NaN	NaN	1e-06	1000	C00064	
Michaelis constant	M_gln_L_m	R_GLNt2m	mM	NaN	NaN	NaN	1e-06	1000	C00064	
Michaelis constant	M_gln_L_m	R_GLUSxm	mM	NaN	NaN	NaN	1e-06	1000	C00064	R00093
Michaelis constant	M_glu5p_c	R_G5SD	mM	NaN	NaN	NaN	1e-06	1000	C03287	R03313
Michaelis constant	M_glu5p_c	R_GLU5K	mM	NaN	NaN	NaN	1e-06	1000	C03287	R00239
Michaelis constant	M_glu5sa_c	R_G5SADr	mM	NaN	NaN	NaN	1e-06	1000	C01165	
Michaelis constant	M_glu5sa_c	R_G5SD	mM	NaN	NaN	NaN	1e-06	1000	C01165	R03313
Michaelis constant	M_glu_L_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00025	
Michaelis constant	M_glu_L_c	R_TYRTApyr	mM	1.24	1.2607817	0.23179125	NaN	NaN	C00025	R00734
Michaelis constant	M_glu_L_c	R_VALTA	mM	8.9266667	9.0762728	1.6686478	1e-06	1000	C00025	R01214
Michaelis constant	M_glu_L_c	R_PHETA1	mM	1.24	1.2607817	0.23179125	1e-06	1000	C00025	R00694
Michaelis constant	M_glu_L_c	R_ILETA	mM	8.9266667	9.0762728	1.6686478	1e-06	1000	C00025	R02199
Michaelis constant	M_glu_L_c	R_SACCD1	mM	NaN	NaN	NaN	1e-06	1000	C00025	R02315
Michaelis constant	M_glu_L_c	R_ALATA_L	mM	7.1154545	7.2347058	1.3300807	1e-06	1000	C00025	R00258
Michaelis constant	M_glu_L_c	R_GAAtm	mM	NaN	NaN	NaN	1e-06	1000	C00025	
Michaelis constant	M_glu_L_c	R_IG3PS	mM	NaN	NaN	NaN	1e-06	1000	C00025	R04558
Michaelis constant	M_glu_L_c	R_GLUDy	mM	NaN	NaN	NaN	1e-06	1000	C00025	
Michaelis constant	M_glu_L_c	R_umpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00025	
Michaelis constant	M_glu_L_c	R_GLUDxi	mM	NaN	NaN	NaN	1e-06	1000	C00025	
Michaelis constant	M_glu_L_c	R_GLUt2m	mM	NaN	NaN	NaN	1e-06	1000	C00025	
Michaelis constant	M_glu_L_c	R_CBPS	mM	NaN	NaN	NaN	1e-06	1000	C00025	R00575
Michaelis constant	M_glu_L_c	R_PSERT	mM	1.14475	1.1639354	0.21398632	1e-06	1000	C00025	R04173
Michaelis constant	M_glu_L_c	R_ANS	mM	NaN	NaN	NaN	1e-06	1000	C00025	R00986
Michaelis constant	M_glu_L_c	R_LEUTA	mM	8.9266667	9.0762728	1.6686478	1e-06	1000	C00025	R01090
Michaelis constant	M_glu_L_c	R_HSTPT	mM	NaN	NaN	NaN	1e-06	1000	C00025	R03243
Michaelis constant	M_glu_L_c	R_GLU5K	mM	12	12.201114	2.2431411	1e-06	1000	C00025	R00239
Michaelis constant	M_glu_L_c	R_2OXOADPtim	mM	3	3.0502784	0.56078528	NaN	NaN	C00025	R01939
Michaelis constant	M_glu_L_c	R_aicarSYN	mM	NaN	NaN	NaN	1e-06	1000	C00025	
Michaelis constant	M_glu_L_c	R_gmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00025	R01231
Michaelis constant	M_glu_L_c	R_ASPTA	mM	NaN	NaN	NaN	1e-06	1000	C00025	R00355
Michaelis constant	M_glu_L_c	R_ASNS1	mM	NaN	NaN	NaN	1e-06	1000	C00025	R00578
Michaelis constant	M_glu_L_c	R_AATA	mM	NaN	NaN	NaN	1e-06	1000	C00025	R01939
Michaelis constant	M_glu_L_c	R_TYRTA	mM	NaN	NaN	NaN	1e-06	1000	C00025	R00734
Michaelis constant	M_glu_L_c	R_GLNS	mM	NaN	NaN	NaN	1e-06	1000	C00025	
Michaelis constant	M_glu_L_m	R_ORNTACim	mM	NaN	NaN	NaN	1e-06	1000	C00025	
Michaelis constant	M_glu_L_m	R_ACOTAim	mM	NaN	NaN	NaN	1e-06	1000	C00025	R02283
Michaelis constant	M_glu_L_m	R_GLUDym	mM	NaN	NaN	NaN	1e-06	1000	C00025	
Michaelis constant	M_glu_L_m	R_GAAtm	mM	NaN	NaN	NaN	1e-06	1000	C00025	
Michaelis constant	M_glu_L_m	R_ASPTAm	mM	NaN	NaN	NaN	1e-06	1000	C00025	R00355
Michaelis constant	M_glu_L_m	R_GLUt2m	mM	NaN	NaN	NaN	1e-06	1000	C00025	
Michaelis constant	M_glu_L_m	R_GLUSxm	mM	NaN	NaN	NaN	1e-06	1000	C00025	R00093
Michaelis constant	M_glu_L_m	R_ALATA_Lm	mM	NaN	NaN	NaN	1e-06	1000	C00025	R00258
Michaelis constant	M_glx_c	R_ICL	mM	0.0644	0.06547931	0.012038191	1e-06	1000	C00048	R00479
Michaelis constant	M_glx_c	R_GLXtm	mM	NaN	NaN	NaN	1e-06	1000	C00048	
Michaelis constant	M_glx_c	R_AGTm	mM	4.2523529	4.3236201	0.79488565	NaN	NaN	C00048	R00369
Michaelis constant	M_glx_c	R_MALS	mM	0.258544	0.26287706	0.048329224	1e-06	1000	C00048	R00472
Michaelis constant	M_glx_m	R_GLXtm	mM	NaN	NaN	NaN	1e-06	1000	C00048	
Michaelis constant	M_glx_m	R_AGTm	mM	NaN	NaN	NaN	1e-06	1000	C00048	R00369
Michaelis constant	M_gly_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00037	
Michaelis constant	M_gly_c	R_GHMT2r	mM	NaN	NaN	NaN	1e-06	1000	C00037	R00945
Michaelis constant	M_gly_c	R_THRA	mM	NaN	NaN	NaN	1e-06	1000	C00037	R00751
Michaelis constant	M_gly_c	R_AGTm	mM	22	22.368708	4.1124254	NaN	NaN	C00037	R00369
Michaelis constant	M_gly_c	R_aicarSYN	mM	NaN	NaN	NaN	1e-06	1000	C00037	
Michaelis constant	M_gly_c	R_GLYt2m	mM	NaN	NaN	NaN	1e-06	1000	C00037	
Michaelis constant	M_gly_m	R_AGTm	mM	NaN	NaN	NaN	1e-06	1000	C00037	R00369
Michaelis constant	M_gly_m	R_GLYt2m	mM	NaN	NaN	NaN	1e-06	1000	C00037	
Michaelis constant	M_glyc3p_c	R_G3PDm	mM	NaN	NaN	NaN	1e-06	1000	C00093	
Michaelis constant	M_glyc3p_c	R_paSYN	mM	NaN	NaN	NaN	1e-06	1000	C00093	
Michaelis constant	M_glyc3p_c	R_GLYK	mM	12.56	12.770499	2.3478211	1e-06	1000	C00093	R00847
Michaelis constant	M_glyc3p_c	R_G3PD1ir	mM	46.650909	47.432753	8.7203811	1e-06	1000	C00093	R00842
Michaelis constant	M_glyc3p_c	R_G3PT	mM	NaN	NaN	NaN	1e-06	1000	C00093	R00841
Michaelis constant	M_glyc_c	R_GLYCt	mM	NaN	NaN	NaN	1e-06	1000	C00116	
Michaelis constant	M_glyc_c	R_GLYK	mM	0.2431875	0.24726319	0.045458657	1e-06	1000	C00116	R00847
Michaelis constant	M_glyc_c	R_G3PT	mM	NaN	NaN	NaN	1e-06	1000	C00116	R00841
Michaelis constant	M_glyc_e	R_GLYCt	mM	NaN	NaN	NaN	1e-06	1000	C00116	
Michaelis constant	M_glyc_e	R_EX_glyc_e	mM	NaN	NaN	NaN	1e-06	1000	C00116	R00197
Michaelis constant	M_glycogen_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00182	
Michaelis constant	M_glycogen_c	R_GLCP	mM	NaN	NaN	NaN	1e-06	1000	C00182	
Michaelis constant	M_glycogen_c	R_GLCS2	mM	NaN	NaN	NaN	1e-06	1000	C00182	
Michaelis constant	M_gmp_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00144	
Michaelis constant	M_gmp_c	R_dgmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00144	
Michaelis constant	M_gmp_c	R_gmpSYN	mM	0.0112	0.011387706	0.0020935984	1e-06	1000	C00144	R01231
Michaelis constant	M_h2s_c	R_H2St	mM	NaN	NaN	NaN	1e-06	1000	C00283	
Michaelis constant	M_h2s_c	R_SULR	mM	NaN	NaN	NaN	1e-06	1000	C00283	
Michaelis constant	M_h2s_c	R_AHSERL2	mM	0.9072	0.92240419	0.16958147	1e-06	1000	C00283	R01287
Michaelis constant	M_h2s_e	R_H2St	mM	NaN	NaN	NaN	1e-06	1000	C00283	
Michaelis constant	M_h2s_e	R_EX_h2s_e	mM	NaN	NaN	NaN	1e-06	1000	C00283	R00197
Michaelis constant	M_h_c	R_dtmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_ADSK	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00509
Michaelis constant	M_h_c	R_ALDD2x	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_ALDD2y	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00711
Michaelis constant	M_h_c	R_SUCCt2r	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_PRPPS	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_GAPD	mM	NaN	NaN	NaN	1e-06	1000	C00080	R01061
Michaelis constant	M_h_c	R_IPMD	mM	NaN	NaN	NaN	1e-06	1000	C00080	R04426
Michaelis constant	M_h_c	R_ASADi	mM	NaN	NaN	NaN	1e-06	1000	C00080	R02291
Michaelis constant	M_h_c	R_PGCD	mM	NaN	NaN	NaN	1e-06	1000	C00080	R01513
Michaelis constant	M_h_c	R_G6PDH2	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_OCBTi	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_peSYN	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_HSDyi	mM	NaN	NaN	NaN	1e-06	1000	C00080	R01775
Michaelis constant	M_h_c	R_OMCDC	mM	NaN	NaN	NaN	1e-06	1000	C00080	R01652
Michaelis constant	M_h_c	R_NADK	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00104
Michaelis constant	M_h_c	R_SADT	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00529
Michaelis constant	M_h_c	R_OAAt2m	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_PFK_3	mM	NaN	NaN	NaN	1e-06	1000	C00080	R01843
Michaelis constant	M_h_c	R_ampSYN	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_IGPS	mM	NaN	NaN	NaN	1e-06	1000	C00080	R03508
Michaelis constant	M_h_c	R_P5CR	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_IPPS	mM	NaN	NaN	NaN	1e-06	1000	C00080	R01213
Michaelis constant	M_h_c	R_dgmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_CSc	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00351
Michaelis constant	M_h_c	R_PGL	mM	NaN	NaN	NaN	1e-06	1000	C00080	R02035
Michaelis constant	M_h_c	R_eleak	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_PC	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00344
Michaelis constant	M_h_c	R_SACCD1	mM	NaN	NaN	NaN	1e-06	1000	C00080	R02315
Michaelis constant	M_h_c	R_ATPM	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_pcSYN	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_PAPSR	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_cmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_13GS	mM	NaN	NaN	NaN	1e-06	1000	C00080	R03118
Michaelis constant	M_h_c	R_HCITS	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00271
Michaelis constant	M_h_c	R_SHKK	mM	NaN	NaN	NaN	1e-06	1000	C00080	R02412
Michaelis constant	M_h_c	R_SHK3D	mM	NaN	NaN	NaN	1e-06	1000	C00080	R02413
Michaelis constant	M_h_c	R_triglycSYN	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_IG3PS	mM	NaN	NaN	NaN	1e-06	1000	C00080	R04558
Michaelis constant	M_h_c	R_GLUDy	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_HCO3E	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_PYRt2m	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_HISTD	mM	NaN	NaN	NaN	1e-06	1000	C00080	R01158
Michaelis constant	M_h_c	R_ALCD2x	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00754
Michaelis constant	M_h_c	R_G5SADr	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_umpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_GLUDxi	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_GLUt2m	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_CBPS	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00575
Michaelis constant	M_h_c	R_PYRDC	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00224
Michaelis constant	M_h_c	R_ALCD2y	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00711
Michaelis constant	M_h_c	R_paSYN	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_G5SD	mM	NaN	NaN	NaN	1e-06	1000	C00080	R03313
Michaelis constant	M_h_c	R_GLYK	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00847
Michaelis constant	M_h_c	R_ANS	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00986
Michaelis constant	M_h_c	R_NADHK	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00105
Michaelis constant	M_h_c	R_h_exportc	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00197
Michaelis constant	M_h_c	R_HEX1	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_PPNDH	mM	NaN	NaN	NaN	1e-06	1000	C00080	R01373
Michaelis constant	M_h_c	R_PFK	mM	NaN	NaN	NaN	1e-06	1000	C00080	R00756
Michaelis constant	M_h_c	R_dampSYN	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_ergstSYN	mM	NaN	NaN	NaN	1e-06	1000	C00080	
Michaelis constant	M_h_c	R_NADH2_u6cm	mM	NaN	NaN	NaN	1e-06	1000	C00080	
