!!!SBtab CalculationTime='2200.1148'								
!!SBtab Document='e_coli_davidi_2016' TableName='Reaction' TableType='Reaction' SBtabVersion='1.0' Date='2019-06-11'								
!ID	!ReactionFormula	!Name	!NameForPlots	!Identifiers:kegg.reaction	!IsReversible	!Gene	!KineticLaw:Name	!KineticLaw:Formula
PTS_RPTSsy	D_Glucose + Phosphoenolpyruvate <=> Pyruvate + D_Glucose_6_phosphate	PTS_RPTSsy	pts	RPTSsy	True	PTS	Common saturable (CM)	u_R1 * ( kC_R1 * sqrt( kEQ_R1  * kM_R1_D_Glucose * kM_R1_Phosphoenolpyruvate / kM_R1_Pyruvate / kM_R1_D_Glucose_6_phosphate ) * ( D_Glucose / kM_R1_D_Glucose ) * ( Phosphoenolpyruvate / kM_R1_Phosphoenolpyruvate ) - kC_R1 / sqrt( kEQ_R1  * kM_R1_D_Glucose * kM_R1_Phosphoenolpyruvate / kM_R1_Pyruvate / kM_R1_D_Glucose_6_phosphate ) * ( Pyruvate / kM_R1_Pyruvate ) * ( D_Glucose_6_phosphate / kM_R1_D_Glucose_6_phosphate ) ) / ( ( 1 + D_Glucose / kM_R1_D_Glucose ) * ( 1 + Phosphoenolpyruvate / kM_R1_Phosphoenolpyruvate ) + ( 1 + Pyruvate / kM_R1_Pyruvate ) * ( 1 + D_Glucose_6_phosphate / kM_R1_D_Glucose_6_phosphate ) - 1 )
SDH_R02164	Ubiquinone + Succinate <=> Fumarate + Ubiquinol	SDH_R02164	sdh	R02164	True	SDH	Common saturable (CM)	u_R27 * ( kC_R27 * sqrt( kEQ_R27  * kM_R27_Ubiquinone * kM_R27_Succinate / kM_R27_Fumarate / kM_R27_Ubiquinol ) * ( Ubiquinone / kM_R27_Ubiquinone ) * ( Succinate / kM_R27_Succinate ) - kC_R27 / sqrt( kEQ_R27  * kM_R27_Ubiquinone * kM_R27_Succinate / kM_R27_Fumarate / kM_R27_Ubiquinol ) * ( Fumarate / kM_R27_Fumarate ) * ( Ubiquinol / kM_R27_Ubiquinol ) ) / ( ( 1 + Ubiquinone / kM_R27_Ubiquinone ) * ( 1 + Succinate / kM_R27_Succinate ) + ( 1 + Fumarate / kM_R27_Fumarate ) * ( 1 + Ubiquinol / kM_R27_Ubiquinol ) - 1 )
FUM_R01082	Fumarate <=> _S__Malate	FUM_R01082	fum	R01082	True	FUM	Common saturable (CM)	u_R28 * ( kC_R28 * sqrt( kEQ_R28  * kM_R28_Fumarate / kM_R28__S__Malate ) * ( Fumarate / kM_R28_Fumarate ) - kC_R28 / sqrt( kEQ_R28  * kM_R28_Fumarate / kM_R28__S__Malate ) * ( _S__Malate / kM_R28__S__Malate ) ) / ( ( 1 + Fumarate / kM_R28_Fumarate ) + ( 1 + _S__Malate / kM_R28__S__Malate ) - 1 )
MDH_R00342	_S__Malate + NADplus <=> NADH + Oxaloacetate	MDH_R00342	mdh	R00342	True	MDH	Common saturable (CM)	u_R29 * ( kC_R29 * sqrt( kEQ_R29  * kM_R29__S__Malate * kM_R29_NADplus / kM_R29_NADH / kM_R29_Oxaloacetate ) * ( _S__Malate / kM_R29__S__Malate ) * ( NADplus / kM_R29_NADplus ) - kC_R29 / sqrt( kEQ_R29  * kM_R29__S__Malate * kM_R29_NADplus / kM_R29_NADH / kM_R29_Oxaloacetate ) * ( NADH / kM_R29_NADH ) * ( Oxaloacetate / kM_R29_Oxaloacetate ) ) / ( ( 1 + _S__Malate / kM_R29__S__Malate ) * ( 1 + NADplus / kM_R29_NADplus ) + ( 1 + NADH / kM_R29_NADH ) * ( 1 + Oxaloacetate / kM_R29_Oxaloacetate ) - 1 )
PPC_R00345	Orthophosphate + Oxaloacetate <=> CO2 + Phosphoenolpyruvate	PPC_R00345	ppc	R00345	True	PPC	Common saturable (CM)	u_R30 * ( kC_R30 * sqrt( kEQ_R30  * kM_R30_Orthophosphate * kM_R30_Oxaloacetate / kM_R30_CO2 / kM_R30_Phosphoenolpyruvate ) * ( Orthophosphate / kM_R30_Orthophosphate ) * ( Oxaloacetate / kM_R30_Oxaloacetate ) - kC_R30 / sqrt( kEQ_R30  * kM_R30_Orthophosphate * kM_R30_Oxaloacetate / kM_R30_CO2 / kM_R30_Phosphoenolpyruvate ) * ( CO2 / kM_R30_CO2 ) * ( Phosphoenolpyruvate / kM_R30_Phosphoenolpyruvate ) ) / ( ( 1 + Orthophosphate / kM_R30_Orthophosphate ) * ( 1 + Oxaloacetate / kM_R30_Oxaloacetate ) + ( 1 + CO2 / kM_R30_CO2 ) * ( 1 + Phosphoenolpyruvate / kM_R30_Phosphoenolpyruvate ) - 1 )
%								
!!SBtab Document='e_coli_davidi_2016' TableName='Compound' TableType='Compound' SBtabVersion='1.0' Date='2019-06-11'								
!ID	!Name	!NameForPlots	!Identifiers:kegg.compound	!IsConstant				
_S__Malate	(S)-Malate	(S)-Malate	C00149	False				
Acetyl_CoA	Acetyl-CoA	Acetyl-CoA	C00024	False				
Fumarate	Fumarate	Fumarate	C00122	False				
cis_Aconitate	cis-Aconitate	cis-Aconitate	C00417	False				
_6_Phospho_D_gluconate	6-Phospho-D-gluconate	6-Phospho-D-gluconate	C00345	False				
Orthophosphate	Orthophosphate	Orthophosphate	C00009	True				
Pyruvate	Pyruvate	Pyruvate	C00022	False				
NADPplus	NADP+	NADP+	C00006	True				
NADPH	NADPH	NADPH	C00005	True				
NADH	NADH	NADH	C00004	True				
NADplus	NAD+	NAD+	C00003	True				
ATP	ATP	ATP	C00002	True				
H2O	H2O	H2O	C00001	True				
_2_Oxoglutarate	2-Oxoglutarate	2-Oxoglutarate	C00026	False				
Oxaloacetate	Oxaloacetate	Oxaloacetate	C00036	True				
Ubiquinone	Ubiquinone	Ubiquinone	C00399	True				
D_Erythrose_4_phosphate	D-Erythrose 4-phosphate	D-Erythrose 4-phosphate	C00279	False				
Ubiquinol	Ubiquinol	Ubiquinol	C00390	True				
ADP	ADP	ADP	C00008	True				
Isocitrate	Isocitrate	Isocitrate	C00311	False				
D_Ribulose_5_phosphate	D-Ribulose 5-phosphate	D-Ribulose 5-phosphate	C00199	False				
D_Xylulose_5_phosphate	D-Xylulose 5-phosphate	D-Xylulose 5-phosphate	C00231	False				
D_Glucose_6_phosphate	D-Glucose 6-phosphate	D-Glucose 6-phosphate	C00092	False				
_3_Phospho_D_glyceroyl_phosphate	3-Phospho-D-glyceroyl phosphate	3-Phospho-D-glyceroyl phosphate	C00236	False				
CoA	CoA	CoA	C00010	False				
CO2	CO2	CO2	C00011	True				
D_Ribose_5_phosphate	D-Ribose 5-phosphate	D-Ribose 5-phosphate	C00117	False				
Glycerone_phosphate	Glycerone phosphate	Glycerone phosphate	C00111	False				
D_Glucose	D-Glucose	D-Glucose	C00031	True				
D_Fructose_1_6_bisphosphate	D-Fructose 1,6-bisphosphate	D-Fructose 1,6-bisphosphate	C00354	False				
D_Glyceraldehyde_3_phosphate	D-Glyceraldehyde 3-phosphate	D-Glyceraldehyde 3-phosphate	C00118	False				
Phosphoenolpyruvate	Phosphoenolpyruvate	Phosphoenolpyruvate	C00074	False				
Citrate	Citrate	Citrate	C00158	False				
Succinyl_CoA	Succinyl-CoA	Succinyl-CoA	C00091	False				
_3_Phospho_D_glycerate	3-Phospho-D-glycerate	3-Phospho-D-glycerate	C00197	False				
D_Glucono_1_5_lactone_6_phosphate	D-Glucono-1,5-lactone 6-phosphate	D-Glucono-1,5-lactone 6-phosphate	C01236	False				
D_Fructose_6_phosphate	D-Fructose 6-phosphate	D-Fructose 6-phosphate	C00085	False				
_2_Phospho_D_glycerate	2-Phospho-D-glycerate	2-Phospho-D-glycerate	C00631	False				
Succinate	Succinate	Succinate	C00042	False				
Sedoheptulose_7_phosphate	Sedoheptulose 7-phosphate	Sedoheptulose 7-phosphate	C05382	False				
%								
!!SBtab Document='e_coli_davidi_2016' TableName='Layout' TableType='Layout' SBtabVersion='1.0' Date='2019-06-11'								
!Element	!PositionX	!PositionY						
_S__Malate	0.32772	0.095058						
Acetyl_CoA	0.359426	0.22902						
Fumarate	0.362438	-0.001611						
cis_Aconitate	0.561709	0.210402						
_6_Phospho_D_gluconate	0.616335	0.956914						
Orthophosphate	0.056437	0.637639						
Pyruvate	0.352063	0.308997						
NADPplus	0.059533	0.388417						
NADPH	0.061081	0.44724						
NADH	0.059533	0.561789						
NADplus	0.057985	0.506062						
ATP	0.056437	0.698009						
H2O	0.448708	0.128361						
_2_Oxoglutarate	0.643751	0.055607						
Oxaloacetate	0.355831	0.176347						
Ubiquinone	0.331064	-0.009408						
D_Erythrose_4_phosphate	0.503642	0.870531						
Ubiquinol	0.317132	-0.032627						
ADP	0.054889	0.758379						
Isocitrate	0.637559	0.137648						
D_Ribulose_5_phosphate	0.668449	0.871147						
D_Xylulose_5_phosphate	0.60891	0.841377						
D_Glucose_6_phosphate	0.351859	0.965424						
_3_Phospho_D_glyceroyl_phosphate	0.352021	0.64203						
CoA	0.391786	0.278709						
CO2	0.544682	0.123717						
D_Ribose_5_phosphate	0.613611	0.76147						
Glycerone_phosphate	0.267748	0.745939						
D_Glucose	0.110615	0.965805						
D_Fructose_1_6_bisphosphate	0.351859	0.828211						
D_Glyceraldehyde_3_phosphate	0.352021	0.721029						
Phosphoenolpyruvate	0.352007	0.406884						
Citrate	0.445962	0.220921						
Succinyl_CoA	0.586477	-0.018695						
_3_Phospho_D_glycerate	0.352021	0.569228						
D_Glucono_1_5_lactone_6_phosphate	0.493599	0.982833						
D_Fructose_6_phosphate	0.351859	0.895258						
_2_Phospho_D_glycerate	0.352021	0.485582						
Succinate	0.465736	-0.051202						
Sedoheptulose_7_phosphate	0.574673	0.821603						
PTS_RPTSsy	0.181365	0.96522						
PGI_R02740	0.352063	0.923947						
PFK_R04779	0.333521	0.858996						
ALD_R01070	0.352021	0.790734						
TIM_R01015	0.297009	0.716584						
GAP_R01061	0.351954	0.683129						
PGK_R01512	0.352471	0.606396						
PGM_R01518	0.352021	0.524307						
PGH_R00658	0.352007	0.437823						
PYK_R00200	0.352063	0.353918						
PDH_R00209	0.352021	0.265625						
ZWF_R00835	0.428585	0.982833						
GLH_R02035	0.584929	0.973545						
PGD_R01528	0.651221	0.918706						
RPI_R01056	0.663749	0.80064						
RPE_R01529	0.637113	0.860179						
TXT_R01641	0.501711	0.735972						
TAL_R08575	0.566723	0.88656						
TXT_R01067	0.426938	0.837812						
FBP_R00762	0.372405	0.857241						
CSN_R00351	0.392982	0.198019						
ACN_R01325	0.505983	0.224334						
ACN_R01900	0.61434	0.176347						
ICD_R00709	0.645299	0.100497						
KGD_R08549	0.62208	0.016908						
SCS_R00405	0.535394	-0.037271						
SDH_R02164	0.402092	-0.03917						
FUM_R01082	0.340351	0.035483						
MDH_R00342	0.33416	0.140744						
PPC_R00345	0.40095304	0.50690003						
%								
!!SBtab Document='e_coli_davidi_2016' TableName='Parameter' TableType='Quantity' SBtabVersion='1.0' Date='2019-06-11'								
!QuantityType	!Reaction	!Compound	!Mode	!Unit	!Reaction:Identifiers:kegg.reaction	!Compound:Identifiers:kegg.compound		
equilibrium constant	PTS_RPTSsy		0.022178531	dimensionless	RPTSsy			
equilibrium constant	PGI_R02740		0.40122745	dimensionless	R02740			
equilibrium constant	PFK_R04779		1.1942761	dimensionless	R04779			
equilibrium constant	ALD_R01070		0.2406483	dimensionless	R01070			
equilibrium constant	TIM_R01015		1.9186306	dimensionless	R01015			
equilibrium constant	GAP_R01061		0.47837003	dimensionless	R01061			
equilibrium constant	PGK_R01512		191.6519	dimensionless	R01512			
equilibrium constant	PGM_R01518		1.5932949	dimensionless	R01518			
equilibrium constant	PGH_R00658		0.52721329	dimensionless	R00658			
equilibrium constant	PYK_R00200		0.26711046	dimensionless	R00200			
equilibrium constant	PDH_R00209		305.8488	dimensionless	R00209			
equilibrium constant	ZWF_R00835		2.4145017	dimensionless	R00835			
equilibrium constant	GLH_R02035		4.4571577	dimensionless	R02035			
equilibrium constant	PGD_R01528		17.992642	dimensionless	R01528			
equilibrium constant	RPI_R01056		1.2066965	dimensionless	R01056			
equilibrium constant	RPE_R01529		1.1038466	dimensionless	R01529			
equilibrium constant	TXT_R01641		3.1189741	dimensionless	R01641			
equilibrium constant	TAL_R08575		0.020294323	dimensionless	R08575			
equilibrium constant	TXT_R01067		7.6862015	dimensionless	R01067			
equilibrium constant	FBP_R00762		1.3799548	dimensionless	R00762			
equilibrium constant	CSN_R00351		0.574144	dimensionless	R00351			
equilibrium constant	ACN_R01325		0.0031317734	dimensionless	R01325			
equilibrium constant	ACN_R01900		0.64744518	dimensionless	R01900			
equilibrium constant	ICD_R00709		0.26644637	dimensionless	R00709			
equilibrium constant	KGD_R08549		0.1268746	dimensionless	R08549			
equilibrium constant	SCS_R00405		15.913958	dimensionless	R00405			
equilibrium constant	SDH_R02164		0.79300585	dimensionless	R02164			
equilibrium constant	FUM_R01082		11.339099	dimensionless	R01082			
equilibrium constant	MDH_R00342		0.0056792134	dimensionless	R00342			
equilibrium constant	PPC_R00345		0.23570142	dimensionless	R00345			
catalytic rate constant geometric mean	PTS_RPTSsy		4190.0344	1/s	RPTSsy			
catalytic rate constant geometric mean	PGI_R02740		197.51918	1/s	R02740			
catalytic rate constant geometric mean	PFK_R04779		996.47738	1/s	R04779			
catalytic rate constant geometric mean	ALD_R01070		608.93754	1/s	R01070			
catalytic rate constant geometric mean	TIM_R01015		1197.9805	1/s	R01015			
catalytic rate constant geometric mean	GAP_R01061		94.805167	1/s	R01061			
catalytic rate constant geometric mean	PGK_R01512		15.433048	1/s	R01512			
catalytic rate constant geometric mean	PGM_R01518		1042.4566	1/s	R01518			
catalytic rate constant geometric mean	PGH_R00658		3600.6369	1/s	R00658			
catalytic rate constant geometric mean	PYK_R00200		2640.7364	1/s	R00200			
catalytic rate constant geometric mean	PDH_R00209		214.03143	1/s	R00209			
catalytic rate constant geometric mean	ZWF_R00835		9916.4488	1/s	R00835			
catalytic rate constant geometric mean	GLH_R02035		4024.6941	1/s	R02035			
catalytic rate constant geometric mean	PGD_R01528		9874.0265	1/s	R01528			
catalytic rate constant geometric mean	RPI_R01056		459.91032	1/s	R01056			
catalytic rate constant geometric mean	RPE_R01529		825.36322	1/s	R01529			
catalytic rate constant geometric mean	TXT_R01641		640.03267	1/s	R01641			
catalytic rate constant geometric mean	TAL_R08575		1525.8348	1/s	R08575			
catalytic rate constant geometric mean	TXT_R01067		197.16881	1/s	R01067			
catalytic rate constant geometric mean	FBP_R00762		196.73246	1/s	R00762			
catalytic rate constant geometric mean	CSN_R00351		3729.6156	1/s	R00351			
catalytic rate constant geometric mean	ACN_R01325		9636.3	1/s	R01325			
catalytic rate constant geometric mean	ACN_R01900		9475.3213	1/s	R01900			
catalytic rate constant geometric mean	ICD_R00709		755.09929	1/s	R00709			
catalytic rate constant geometric mean	KGD_R08549		283.5187	1/s	R08549			
catalytic rate constant geometric mean	SCS_R00405		272.73815	1/s	R00405			
catalytic rate constant geometric mean	SDH_R02164		266.33207	1/s	R02164			
catalytic rate constant geometric mean	FUM_R01082		1729.4354	1/s	R01082			
catalytic rate constant geometric mean	MDH_R00342		1533.8473	1/s	R00342			
catalytic rate constant geometric mean	PPC_R00345		1387.0919	1/s	R00345			
Michaelis constant	FUM_R01082	_S__Malate	0.17371226	mM	R01082	C00149		
Michaelis constant	MDH_R00342	_S__Malate	0.19754608	mM	R00342	C00149		
Michaelis constant	PDH_R00209	Acetyl_CoA	0.10330752	mM	R00209	C00024		
Michaelis constant	CSN_R00351	Acetyl_CoA	0.10692173	mM	R00351	C00024		
Michaelis constant	SDH_R02164	Fumarate	0.094784864	mM	R02164	C00122		
Michaelis constant	FUM_R01082	Fumarate	0.054398607	mM	R01082	C00122		
Michaelis constant	ACN_R01325	cis_Aconitate	0.015799174	mM	R01325	C00417		
Michaelis constant	ACN_R01900	cis_Aconitate	0.049982188	mM	R01900	C00417		
Michaelis constant	GLH_R02035	_6_Phospho_D_gluconate	0.13974362	mM	R02035	C00345		
Michaelis constant	PGD_R01528	_6_Phospho_D_gluconate	0.047347279	mM	R01528	C00345		
Michaelis constant	GAP_R01061	Orthophosphate	0.044270895	mM	R01061	C00009		
Michaelis constant	FBP_R00762	Orthophosphate	0.099662951	mM	R00762	C00009		
Michaelis constant	SCS_R00405	Orthophosphate	0.090218988	mM	R00405	C00009		
Michaelis constant	PPC_R00345	Orthophosphate	0.12890506	mM	R00345	C00009		
Michaelis constant	PTS_RPTSsy	Pyruvate	0.036985725	mM	RPTSsy	C00022		
Michaelis constant	PYK_R00200	Pyruvate	0.048248181	mM	R00200	C00022		
Michaelis constant	PDH_R00209	Pyruvate	0.096488574	mM	R00209	C00022		
Michaelis constant	ZWF_R00835	NADPplus	0.0035275769	mM	R00835	C00006		
Michaelis constant	PGD_R01528	NADPplus	0.0054274638	mM	R01528	C00006		
Michaelis constant	ZWF_R00835	NADPH	0.0083508931	mM	R00835	C00005		
Michaelis constant	PGD_R01528	NADPH	0.013766413	mM	R01528	C00005		
Michaelis constant	GAP_R01061	NADH	0.14506645	mM	R01061	C00004		
Michaelis constant	PDH_R00209	NADH	0.099912687	mM	R00209	C00004		
Michaelis constant	ICD_R00709	NADH	0.079100388	mM	R00709	C00004		
Michaelis constant	KGD_R08549	NADH	0.085618683	mM	R08549	C00004		
Michaelis constant	MDH_R00342	NADH	0.042386228	mM	R00342	C00004		
Michaelis constant	GAP_R01061	NADplus	0.10287151	mM	R01061	C00003		
Michaelis constant	PDH_R00209	NADplus	0.096584324	mM	R00209	C00003		
Michaelis constant	ICD_R00709	NADplus	0.09103919	mM	R00709	C00003		
Michaelis constant	KGD_R08549	NADplus	0.11319524	mM	R08549	C00003		
Michaelis constant	MDH_R00342	NADplus	0.19806664	mM	R00342	C00003		
Michaelis constant	PFK_R04779	ATP	0.096776484	mM	R04779	C00002		
Michaelis constant	PGK_R01512	ATP	0.52097587	mM	R01512	C00002		
Michaelis constant	PYK_R00200	ATP	0.089915583	mM	R00200	C00002		
Michaelis constant	SCS_R00405	ATP	0.10920519	mM	R00405	C00002		
Michaelis constant	ICD_R00709	_2_Oxoglutarate	0.093958731	mM	R00709	C00026		
Michaelis constant	KGD_R08549	_2_Oxoglutarate	0.10743239	mM	R08549	C00026		
Michaelis constant	CSN_R00351	Oxaloacetate	0.078576208	mM	R00351	C00036		
Michaelis constant	MDH_R00342	Oxaloacetate	0.049283853	mM	R00342	C00036		
Michaelis constant	PPC_R00345	Oxaloacetate	0.089161279	mM	R00345	C00036		
Michaelis constant	SDH_R02164	Ubiquinone	0.10196245	mM	R02164	C00399		
Michaelis constant	TAL_R08575	D_Erythrose_4_phosphate	0.050051416	mM	R08575	C00279		
Michaelis constant	TXT_R01067	D_Erythrose_4_phosphate	0.10019499	mM	R01067	C00279		
Michaelis constant	SDH_R02164	Ubiquinol	0.095569101	mM	R02164	C00390		
Michaelis constant	PFK_R04779	ADP	0.092481234	mM	R04779	C00008		
Michaelis constant	PGK_R01512	ADP	0.014152291	mM	R01512	C00008		
Michaelis constant	PYK_R00200	ADP	0.085897891	mM	R00200	C00008		
Michaelis constant	SCS_R00405	ADP	0.089358545	mM	R00405	C00008		
Michaelis constant	ACN_R01900	Isocitrate	0.038853929	mM	R01900	C00311		
Michaelis constant	ICD_R00709	Isocitrate	0.057767775	mM	R00709	C00311		
Michaelis constant	PGD_R01528	D_Ribulose_5_phosphate	0.12796106	mM	R01528	C00199		
Michaelis constant	RPI_R01056	D_Ribulose_5_phosphate	0.095647936	mM	R01056	C00199		
Michaelis constant	RPE_R01529	D_Ribulose_5_phosphate	0.094713155	mM	R01529	C00199		
Michaelis constant	RPE_R01529	D_Xylulose_5_phosphate	0.097823403	mM	R01529	C00231		
Michaelis constant	TXT_R01641	D_Xylulose_5_phosphate	0.083037414	mM	R01641	C00231		
Michaelis constant	TXT_R01067	D_Xylulose_5_phosphate	0.1001028	mM	R01067	C00231		
Michaelis constant	PTS_RPTSsy	D_Glucose_6_phosphate	0.055415931	mM	RPTSsy	C00092		
Michaelis constant	PGI_R02740	D_Glucose_6_phosphate	0.099647525	mM	R02740	C00092		
Michaelis constant	ZWF_R00835	D_Glucose_6_phosphate	0.27968905	mM	R00835	C00092		
Michaelis constant	GAP_R01061	_3_Phospho_D_glyceroyl_phosphate	0.14550825	mM	R01061	C00236		
Michaelis constant	PGK_R01512	_3_Phospho_D_glyceroyl_phosphate	0.019660266	mM	R01512	C00236		
Michaelis constant	PDH_R00209	CoA	0.096392157	mM	R00209	C00010		
Michaelis constant	CSN_R00351	CoA	0.06343635	mM	R00351	C00010		
Michaelis constant	KGD_R08549	CoA	0.099787596	mM	R08549	C00010		
Michaelis constant	SCS_R00405	CoA	0.10479021	mM	R00405	C00010		
Michaelis constant	PDH_R00209	CO2	0.1005773	mM	R00209	C00011		
Michaelis constant	PGD_R01528	CO2	0.09805471	mM	R01528	C00011		
Michaelis constant	ICD_R00709	CO2	0.084989572	mM	R00709	C00011		
Michaelis constant	KGD_R08549	CO2	0.08605649	mM	R08549	C00011		
Michaelis constant	PPC_R00345	CO2	0.063228903	mM	R00345	C00011		
Michaelis constant	RPI_R01056	D_Ribose_5_phosphate	0.10041539	mM	R01056	C00117		
Michaelis constant	TXT_R01641	D_Ribose_5_phosphate	0.08325469	mM	R01641	C00117		
Michaelis constant	ALD_R01070	Glycerone_phosphate	0.10670088	mM	R01070	C00111		
Michaelis constant	TIM_R01015	Glycerone_phosphate	0.081640738	mM	R01015	C00111		
Michaelis constant	PTS_RPTSsy	D_Glucose	0.17226444	mM	RPTSsy	C00031		
Michaelis constant	PFK_R04779	D_Fructose_1_6_bisphosphate	0.10041441	mM	R04779	C00354		
Michaelis constant	ALD_R01070	D_Fructose_1_6_bisphosphate	0.081513446	mM	R01070	C00354		
Michaelis constant	FBP_R00762	D_Fructose_1_6_bisphosphate	0.10028128	mM	R00762	C00354		
Michaelis constant	ALD_R01070	D_Glyceraldehyde_3_phosphate	0.11264529	mM	R01070	C00118		
Michaelis constant	TIM_R01015	D_Glyceraldehyde_3_phosphate	0.1091986	mM	R01015	C00118		
Michaelis constant	GAP_R01061	D_Glyceraldehyde_3_phosphate	0.042481299	mM	R01061	C00118		
Michaelis constant	TXT_R01641	D_Glyceraldehyde_3_phosphate	0.10838239	mM	R01641	C00118		
Michaelis constant	TAL_R08575	D_Glyceraldehyde_3_phosphate	0.15091806	mM	R08575	C00118		
Michaelis constant	TXT_R01067	D_Glyceraldehyde_3_phosphate	0.099876553	mM	R01067	C00118		
Michaelis constant	PTS_RPTSsy	Phosphoenolpyruvate	0.15141892	mM	RPTSsy	C00074		
Michaelis constant	PGH_R00658	Phosphoenolpyruvate	0.080621855	mM	R00658	C00074		
Michaelis constant	PYK_R00200	Phosphoenolpyruvate	0.10032153	mM	R00200	C00074		
Michaelis constant	PPC_R00345	Phosphoenolpyruvate	0.07105073	mM	R00345	C00074		
Michaelis constant	CSN_R00351	Citrate	0.090524874	mM	R00351	C00158		
Michaelis constant	ACN_R01325	Citrate	0.54167404	mM	R01325	C00158		
Michaelis constant	KGD_R08549	Succinyl_CoA	0.086270164	mM	R08549	C00091		
Michaelis constant	SCS_R00405	Succinyl_CoA	0.089816677	mM	R00405	C00091		
Michaelis constant	PGK_R01512	_3_Phospho_D_glycerate	0.53246007	mM	R01512	C00197		
Michaelis constant	PGM_R01518	_3_Phospho_D_glycerate	0.089669311	mM	R01518	C00197		
Michaelis constant	ZWF_R00835	D_Glucono_1_5_lactone_6_phosphate	0.029093897	mM	R00835	C01236		
Michaelis constant	GLH_R02035	D_Glucono_1_5_lactone_6_phosphate	0.05917341	mM	R02035	C01236		
Michaelis constant	PGI_R02740	D_Fructose_6_phosphate	0.1002797	mM	R02740	C00085		
Michaelis constant	PFK_R04779	D_Fructose_6_phosphate	0.087779026	mM	R04779	C00085		
Michaelis constant	TAL_R08575	D_Fructose_6_phosphate	0.050704018	mM	R08575	C00085		
Michaelis constant	TXT_R01067	D_Fructose_6_phosphate	0.099971444	mM	R01067	C00085		
Michaelis constant	FBP_R00762	D_Fructose_6_phosphate	0.099749503	mM	R00762	C00085		
Michaelis constant	PGM_R01518	_2_Phospho_D_glycerate	0.10883869	mM	R01518	C00631		
Michaelis constant	PGH_R00658	_2_Phospho_D_glycerate	0.11806844	mM	R00658	C00631		
Michaelis constant	SCS_R00405	Succinate	0.1074302	mM	R00405	C00042		
Michaelis constant	SDH_R02164	Succinate	0.10191466	mM	R02164	C00042		
Michaelis constant	TXT_R01641	Sedoheptulose_7_phosphate	0.11328037	mM	R01641	C05382		
Michaelis constant	TAL_R08575	Sedoheptulose_7_phosphate	0.17117589	mM	R08575	C05382		
substrate catalytic rate constant	PTS_RPTSsy		2226.0631	1/s	RPTSsy			
substrate catalytic rate constant	PGI_R02740		124.71863	1/s	R02740			
substrate catalytic rate constant	PFK_R04779		1041.5384	1/s	R04779			
substrate catalytic rate constant	ALD_R01070		777.92596	1/s	R01070			
substrate catalytic rate constant	TIM_R01015		1434.7966	1/s	R01015			
substrate catalytic rate constant	GAP_R01061		6.2775807	1/s	R01061			
substrate catalytic rate constant	PGK_R01512		6.7664987	1/s	R01512			
substrate catalytic rate constant	PGM_R01518		1194.3629	1/s	R01518			
substrate catalytic rate constant	PGH_R00658		3163.8291	1/s	R00658			
substrate catalytic rate constant	PYK_R00200		1923.5385	1/s	R00200			
substrate catalytic rate constant	PDH_R00209		3481.9038	1/s	R00209			
substrate catalytic rate constant	ZWF_R00835		31051.208	1/s	R00835			
substrate catalytic rate constant	GLH_R02035		5529.1604	1/s	R02035			
substrate catalytic rate constant	PGD_R01528		51086.269	1/s	R01528			
substrate catalytic rate constant	RPI_R01056		493.07144	1/s	R01056			
substrate catalytic rate constant	RPE_R01529		853.26364	1/s	R01529			
substrate catalytic rate constant	TXT_R01641		848.18893	1/s	R01641			
substrate catalytic rate constant	TAL_R08575		693.51736	1/s	R08575			
substrate catalytic rate constant	TXT_R01067		547.86112	1/s	R01067			
substrate catalytic rate constant	FBP_R00762		734.00016	1/s	R00762			
substrate catalytic rate constant	CSN_R00351		3418.2195	1/s	R00351			
substrate catalytic rate constant	ACN_R01325		3157.6013	1/s	R01325			
substrate catalytic rate constant	ACN_R01900		8647.4013	1/s	R01900			
substrate catalytic rate constant	ICD_R00709		1124.6704	1/s	R00709			
substrate catalytic rate constant	KGD_R08549		139.53483	1/s	R08549			
substrate catalytic rate constant	SCS_R00405		834.99777	1/s	R00405			
substrate catalytic rate constant	SDH_R02164		254.02231	1/s	R02164			
substrate catalytic rate constant	FUM_R01082		3258.9093	1/s	R01082			
substrate catalytic rate constant	MDH_R00342		500.26645	1/s	R00342			
substrate catalytic rate constant	PPC_R00345		1077.1281	1/s	R00345			
product catalytic rate constant	PTS_RPTSsy		7886.7433	1/s	RPTSsy			
product catalytic rate constant	PGI_R02740		312.81474	1/s	R02740			
product catalytic rate constant	PFK_R04779		953.36587	1/s	R04779			
product catalytic rate constant	ALD_R01070		476.65838	1/s	R01070			
product catalytic rate constant	TIM_R01015		1000.2513	1/s	R01015			
product catalytic rate constant	GAP_R01061		1431.7649	1/s	R01061			
product catalytic rate constant	PGK_R01512		35.199736	1/s	R01512			
product catalytic rate constant	PGM_R01518		909.87059	1/s	R01518			
product catalytic rate constant	PGH_R00658		4097.7517	1/s	R00658			
product catalytic rate constant	PYK_R00200		3625.3441	1/s	R00200			
product catalytic rate constant	PDH_R00209		13.156438	1/s	R00209			
product catalytic rate constant	ZWF_R00835		3166.8963	1/s	R00835			
product catalytic rate constant	GLH_R02035		2929.5882	1/s	R02035			
product catalytic rate constant	PGD_R01528		1908.4658	1/s	R01528			
product catalytic rate constant	RPI_R01056		428.97943	1/s	R01056			
product catalytic rate constant	RPE_R01529		798.3751	1/s	R01529			
