!!!SBtab CalculationTime='1220.2944'					
!!SBtab Document='e_coli_artificial' TableName='Reaction' TableType='Reaction' SBtabVersion='1.0' Date='2019-06-10'					
!ID	!ReactionFormula	!Name	!IsReversible	!KineticLaw:Name	!KineticLaw:Formula
PTS_RPTSsy	D_Glucose + Phosphoenolpyruvate <=> Pyruvate + D_Glucose_6_phosphate	PTS_RPTSsy	True	Common saturable (CM)	u_R1 * ( kC_R1 * sqrt( kEQ_R1  * kM_R1_D_Glucose * kM_R1_Phosphoenolpyruvate / kM_R1_Pyruvate / kM_R1_D_Glucose_6_phosphate ) * ( D_Glucose / kM_R1_D_Glucose ) * ( Phosphoenolpyruvate / kM_R1_Phosphoenolpyruvate ) - kC_R1 / sqrt( kEQ_R1  * kM_R1_D_Glucose * kM_R1_Phosphoenolpyruvate / kM_R1_Pyruvate / kM_R1_D_Glucose_6_phosphate ) * ( Pyruvate / kM_R1_Pyruvate ) * ( D_Glucose_6_phosphate / kM_R1_D_Glucose_6_phosphate ) ) / ( ( 1 + D_Glucose / kM_R1_D_Glucose ) * ( 1 + Phosphoenolpyruvate / kM_R1_Phosphoenolpyruvate ) + ( 1 + Pyruvate / kM_R1_Pyruvate ) * ( 1 + D_Glucose_6_phosphate / kM_R1_D_Glucose_6_phosphate ) - 1 )
FUM_R01082	Fumarate <=> _S__Malate	FUM_R01082	True	Common saturable (CM)	u_R28 * ( kC_R28 * sqrt( kEQ_R28  * kM_R28_Fumarate / kM_R28__S__Malate ) * ( Fumarate / kM_R28_Fumarate ) - kC_R28 / sqrt( kEQ_R28  * kM_R28_Fumarate / kM_R28__S__Malate ) * ( _S__Malate / kM_R28__S__Malate ) ) / ( ( 1 + Fumarate / kM_R28_Fumarate ) + ( 1 + _S__Malate / kM_R28__S__Malate ) - 1 )
MDH_R00342	_S__Malate + NADplus <=> NADH + Oxaloacetate	MDH_R00342	True	Common saturable (CM)	u_R29 * ( kC_R29 * sqrt( kEQ_R29  * kM_R29__S__Malate * kM_R29_NADplus / kM_R29_NADH / kM_R29_Oxaloacetate ) * ( _S__Malate / kM_R29__S__Malate ) * ( NADplus / kM_R29_NADplus ) - kC_R29 / sqrt( kEQ_R29  * kM_R29__S__Malate * kM_R29_NADplus / kM_R29_NADH / kM_R29_Oxaloacetate ) * ( NADH / kM_R29_NADH ) * ( Oxaloacetate / kM_R29_Oxaloacetate ) ) / ( ( 1 + _S__Malate / kM_R29__S__Malate ) * ( 1 + NADplus / kM_R29_NADplus ) + ( 1 + NADH / kM_R29_NADH ) * ( 1 + Oxaloacetate / kM_R29_Oxaloacetate ) - 1 )
PPC_R00345	Orthophosphate + Oxaloacetate <=> CO2 + Phosphoenolpyruvate	PPC_R00345	True	Common saturable (CM)	u_R30 * ( kC_R30 * sqrt( kEQ_R30  * kM_R30_Orthophosphate * kM_R30_Oxaloacetate / kM_R30_CO2 / kM_R30_Phosphoenolpyruvate ) * ( Orthophosphate / kM_R30_Orthophosphate ) * ( Oxaloacetate / kM_R30_Oxaloacetate ) - kC_R30 / sqrt( kEQ_R30  * kM_R30_Orthophosphate * kM_R30_Oxaloacetate / kM_R30_CO2 / kM_R30_Phosphoenolpyruvate ) * ( CO2 / kM_R30_CO2 ) * ( Phosphoenolpyruvate / kM_R30_Phosphoenolpyruvate ) ) / ( ( 1 + Orthophosphate / kM_R30_Orthophosphate ) * ( 1 + Oxaloacetate / kM_R30_Oxaloacetate ) + ( 1 + CO2 / kM_R30_CO2 ) * ( 1 + Phosphoenolpyruvate / kM_R30_Phosphoenolpyruvate ) - 1 )
%					
!!SBtab Document='e_coli_artificial' TableName='Compound' TableType='Compound' SBtabVersion='1.0' Date='2019-06-10'					
!ID	!Name	!IsConstant			
_S__Malate	_S__Malate	False			
Acetyl_CoA	Acetyl_CoA	False			
Fumarate	Fumarate	False			
cis_Aconitate	cis_Aconitate	False			
_6_Phospho_D_gluconate	_6_Phospho_D_gluconate	False			
Orthophosphate	Orthophosphate	True			
Pyruvate	Pyruvate	False			
NADPplus	NADPplus	True			
NADPH	NADPH	True			
NADH	NADH	True			
NADplus	NADplus	True			
ATP	ATP	True			
H2O	H2O	True			
_2_Oxoglutarate	_2_Oxoglutarate	False			
Oxaloacetate	Oxaloacetate	True			
Ubiquinone	Ubiquinone	True			
D_Erythrose_4_phosphate	D_Erythrose_4_phosphate	False			
Ubiquinol	Ubiquinol	True			
ADP	ADP	True			
Isocitrate	Isocitrate	False			
D_Ribulose_5_phosphate	D_Ribulose_5_phosphate	False			
D_Xylulose_5_phosphate	D_Xylulose_5_phosphate	False			
D_Glucose_6_phosphate	D_Glucose_6_phosphate	True			
_3_Phospho_D_glyceroyl_phosphate	_3_Phospho_D_glyceroyl_phosphate	False			
CoA	CoA	False			
CO2	CO2	True			
D_Ribose_5_phosphate	D_Ribose_5_phosphate	False			
Glycerone_phosphate	Glycerone_phosphate	False			
D_Glucose	D_Glucose	True			
D_Fructose_1_6_bisphosphate	D_Fructose_1_6_bisphosphate	True			
D_Glyceraldehyde_3_phosphate	D_Glyceraldehyde_3_phosphate	True			
Phosphoenolpyruvate	Phosphoenolpyruvate	True			
Citrate	Citrate	False			
Succinyl_CoA	Succinyl_CoA	False			
_3_Phospho_D_glycerate	_3_Phospho_D_glycerate	False			
D_Glucono_1_5_lactone_6_phosphate	D_Glucono_1_5_lactone_6_phosphate	False			
D_Fructose_6_phosphate	D_Fructose_6_phosphate	True			
_2_Phospho_D_glycerate	_2_Phospho_D_glycerate	False			
Succinate	Succinate	False			
Sedoheptulose_7_phosphate	Sedoheptulose_7_phosphate	False			
%					
!!SBtab Document='e_coli_artificial' TableName='Parameter' TableType='Quantity' SBtabVersion='1.0' Date='2019-06-10'					
!QuantityType	!Reaction	!Compound	!Mode	!Unit	
equilibrium constant	PTS_RPTSsy		0.01780293	dimensionless	
equilibrium constant	PGI_R02740		59.203383	dimensionless	
equilibrium constant	PFK_R04779		0.68621317	dimensionless	
equilibrium constant	ALD_R01070		0.012553811	dimensionless	
equilibrium constant	TIM_R01015		0.62548886	dimensionless	
equilibrium constant	GAP_R01061		2.3973922	dimensionless	
equilibrium constant	PGK_R01512		5.6858886	dimensionless	
equilibrium constant	PGM_R01518		0.2685227	dimensionless	
equilibrium constant	PGH_R00658		9.3152402	dimensionless	
equilibrium constant	PYK_R00200		2.0859282	dimensionless	
equilibrium constant	PDH_R00209		0.011716405	dimensionless	
equilibrium constant	ZWF_R00835		0.2205793	dimensionless	
equilibrium constant	GLH_R02035		1.2279819	dimensionless	
equilibrium constant	PGD_R01528		0.11358253	dimensionless	
equilibrium constant	RPI_R01056		0.85244551	dimensionless	
equilibrium constant	RPE_R01529		0.26649399	dimensionless	
equilibrium constant	TXT_R01641		1.6486059	dimensionless	
equilibrium constant	TAL_R08575		19.666771	dimensionless	
equilibrium constant	TXT_R01067		0.030553638	dimensionless	
equilibrium constant	FBP_R00762		6.1871508	dimensionless	
equilibrium constant	CSN_R00351		20.455285	dimensionless	
equilibrium constant	ACN_R01325		5.819027	dimensionless	
equilibrium constant	ACN_R01900		0.014323764	dimensionless	
equilibrium constant	ICD_R00709		1.5962122	dimensionless	
equilibrium constant	KGD_R08549		0.0081368621	dimensionless	
equilibrium constant	SCS_R00405		0.64137106	dimensionless	
equilibrium constant	SDH_R02164		38.084043	dimensionless	
equilibrium constant	FUM_R01082		0.76532138	dimensionless	
equilibrium constant	MDH_R00342		0.011803446	dimensionless	
equilibrium constant	PPC_R00345		17.877521	dimensionless	
catalytic rate constant geometric mean	PTS_RPTSsy		485.70789	1/s	
catalytic rate constant geometric mean	PGI_R02740		97.119326	1/s	
catalytic rate constant geometric mean	PFK_R04779		985.94532	1/s	
catalytic rate constant geometric mean	ALD_R01070		491.27096	1/s	
catalytic rate constant geometric mean	TIM_R01015		36.224377	1/s	
catalytic rate constant geometric mean	GAP_R01061		1636.0799	1/s	
catalytic rate constant geometric mean	PGK_R01512		177.66246	1/s	
catalytic rate constant geometric mean	PGM_R01518		346.48639	1/s	
catalytic rate constant geometric mean	PGH_R00658		1440.0741	1/s	
catalytic rate constant geometric mean	PYK_R00200		92.896346	1/s	
catalytic rate constant geometric mean	PDH_R00209		2167.784	1/s	
catalytic rate constant geometric mean	ZWF_R00835		630.20465	1/s	
catalytic rate constant geometric mean	GLH_R02035		103.81234	1/s	
catalytic rate constant geometric mean	PGD_R01528		698.34936	1/s	
catalytic rate constant geometric mean	RPI_R01056		27.530435	1/s	
catalytic rate constant geometric mean	RPE_R01529		246.23454	1/s	
catalytic rate constant geometric mean	TXT_R01641		238.79444	1/s	
catalytic rate constant geometric mean	TAL_R08575		73.42015	1/s	
catalytic rate constant geometric mean	TXT_R01067		99.155843	1/s	
catalytic rate constant geometric mean	FBP_R00762		651.77793	1/s	
catalytic rate constant geometric mean	CSN_R00351		331.89645	1/s	
catalytic rate constant geometric mean	ACN_R01325		54.946082	1/s	
catalytic rate constant geometric mean	ACN_R01900		274.95042	1/s	
catalytic rate constant geometric mean	ICD_R00709		1471.1871	1/s	
catalytic rate constant geometric mean	KGD_R08549		1030.8174	1/s	
catalytic rate constant geometric mean	SCS_R00405		4573.5182	1/s	
catalytic rate constant geometric mean	SDH_R02164		1336.7998	1/s	
catalytic rate constant geometric mean	FUM_R01082		1117.3852	1/s	
catalytic rate constant geometric mean	MDH_R00342		318.43659	1/s	
catalytic rate constant geometric mean	PPC_R00345		267.24859	1/s	
Michaelis constant	FUM_R01082	_S__Malate	1.016068	mM	
Michaelis constant	MDH_R00342	_S__Malate	0.030815845	mM	
Michaelis constant	PDH_R00209	Acetyl_CoA	0.021259464	mM	
Michaelis constant	CSN_R00351	Acetyl_CoA	0.05427595	mM	
Michaelis constant	SDH_R02164	Fumarate	0.19704595	mM	
Michaelis constant	FUM_R01082	Fumarate	0.96517473	mM	
Michaelis constant	ACN_R01325	cis_Aconitate	0.13295584	mM	
Michaelis constant	ACN_R01900	cis_Aconitate	0.13101851	mM	
Michaelis constant	GLH_R02035	_6_Phospho_D_gluconate	1.1234453	mM	
Michaelis constant	PGD_R01528	_6_Phospho_D_gluconate	0.21859503	mM	
Michaelis constant	GAP_R01061	Orthophosphate	0.010706217	mM	
Michaelis constant	FBP_R00762	Orthophosphate	0.083419125	mM	
Michaelis constant	SCS_R00405	Orthophosphate	0.030405123	mM	
Michaelis constant	PPC_R00345	Orthophosphate	0.013552719	mM	
Michaelis constant	PTS_RPTSsy	Pyruvate	0.025359516	mM	
Michaelis constant	PYK_R00200	Pyruvate	0.054906027	mM	
Michaelis constant	PDH_R00209	Pyruvate	0.0632913	mM	
Michaelis constant	ZWF_R00835	NADPplus	0.0048278717	mM	
Michaelis constant	PGD_R01528	NADPplus	0.032497372	mM	
Michaelis constant	ZWF_R00835	NADPH	0.052313462	mM	
Michaelis constant	PGD_R01528	NADPH	0.10090613	mM	
Michaelis constant	GAP_R01061	NADH	0.004066625	mM	
Michaelis constant	PDH_R00209	NADH	0.028110495	mM	
Michaelis constant	ICD_R00709	NADH	0.0068018635	mM	
Michaelis constant	KGD_R08549	NADH	0.0057817988	mM	
Michaelis constant	MDH_R00342	NADH	0.002250557	mM	
Michaelis constant	GAP_R01061	NADplus	0.025106538	mM	
Michaelis constant	PDH_R00209	NADplus	0.0048671423	mM	
Michaelis constant	ICD_R00709	NADplus	0.0175945	mM	
Michaelis constant	KGD_R08549	NADplus	0.048196075	mM	
Michaelis constant	MDH_R00342	NADplus	0.0041757932	mM	
Michaelis constant	PFK_R04779	ATP	0.033547891	mM	
Michaelis constant	PGK_R01512	ATP	0.0067388726	mM	
Michaelis constant	PYK_R00200	ATP	0.0033982213	mM	
Michaelis constant	SCS_R00405	ATP	0.38198757	mM	
Michaelis constant	ICD_R00709	_2_Oxoglutarate	0.49109076	mM	
Michaelis constant	KGD_R08549	_2_Oxoglutarate	0.084344932	mM	
Michaelis constant	CSN_R00351	Oxaloacetate	0.0027260852	mM	
Michaelis constant	MDH_R00342	Oxaloacetate	0.035330405	mM	
Michaelis constant	PPC_R00345	Oxaloacetate	0.020497493	mM	
Michaelis constant	SDH_R02164	Ubiquinone	0.029580773	mM	
Michaelis constant	TAL_R08575	D_Erythrose_4_phosphate	0.053561636	mM	
Michaelis constant	TXT_R01067	D_Erythrose_4_phosphate	0.18080767	mM	
Michaelis constant	SDH_R02164	Ubiquinol	0.0075238841	mM	
Michaelis constant	PFK_R04779	ADP	0.04188299	mM	
Michaelis constant	PGK_R01512	ADP	0.02124509	mM	
Michaelis constant	PYK_R00200	ADP	0.0012441527	mM	
Michaelis constant	SCS_R00405	ADP	0.00092822402	mM	
Michaelis constant	ACN_R01900	Isocitrate	0.37785961	mM	
Michaelis constant	ICD_R00709	Isocitrate	0.010820142	mM	
Michaelis constant	PGD_R01528	D_Ribulose_5_phosphate	0.082736439	mM	
Michaelis constant	RPI_R01056	D_Ribulose_5_phosphate	0.12013701	mM	
Michaelis constant	RPE_R01529	D_Ribulose_5_phosphate	0.10155534	mM	
Michaelis constant	RPE_R01529	D_Xylulose_5_phosphate	0.016251322	mM	
Michaelis constant	TXT_R01641	D_Xylulose_5_phosphate	0.32285962	mM	
Michaelis constant	TXT_R01067	D_Xylulose_5_phosphate	1.7582302	mM	
Michaelis constant	PTS_RPTSsy	D_Glucose_6_phosphate	0.029103352	mM	
Michaelis constant	PGI_R02740	D_Glucose_6_phosphate	0.0077498035	mM	
Michaelis constant	ZWF_R00835	D_Glucose_6_phosphate	0.52670314	mM	
Michaelis constant	GAP_R01061	_3_Phospho_D_glyceroyl_phosphate	0.0061438271	mM	
Michaelis constant	PGK_R01512	_3_Phospho_D_glyceroyl_phosphate	0.038422831	mM	
Michaelis constant	PDH_R00209	CoA	0.060185636	mM	
Michaelis constant	CSN_R00351	CoA	0.11837422	mM	
Michaelis constant	KGD_R08549	CoA	0.22351294	mM	
Michaelis constant	SCS_R00405	CoA	0.017062761	mM	
Michaelis constant	PDH_R00209	CO2	0.023236012	mM	
Michaelis constant	PGD_R01528	CO2	0.056428104	mM	
Michaelis constant	ICD_R00709	CO2	0.051103075	mM	
Michaelis constant	KGD_R08549	CO2	0.017471785	mM	
Michaelis constant	PPC_R00345	CO2	0.0029467696	mM	
Michaelis constant	RPI_R01056	D_Ribose_5_phosphate	0.062448544	mM	
Michaelis constant	TXT_R01641	D_Ribose_5_phosphate	0.058865298	mM	
Michaelis constant	ALD_R01070	Glycerone_phosphate	0.17161091	mM	
Michaelis constant	TIM_R01015	Glycerone_phosphate	0.18218027	mM	
Michaelis constant	PTS_RPTSsy	D_Glucose	0.0051706207	mM	
Michaelis constant	PFK_R04779	D_Fructose_1_6_bisphosphate	0.059240238	mM	
Michaelis constant	ALD_R01070	D_Fructose_1_6_bisphosphate	0.10676303	mM	
Michaelis constant	FBP_R00762	D_Fructose_1_6_bisphosphate	1.9303961	mM	
Michaelis constant	ALD_R01070	D_Glyceraldehyde_3_phosphate	0.10315384	mM	
Michaelis constant	TIM_R01015	D_Glyceraldehyde_3_phosphate	0.069903968	mM	
Michaelis constant	GAP_R01061	D_Glyceraldehyde_3_phosphate	0.053030633	mM	
Michaelis constant	TXT_R01641	D_Glyceraldehyde_3_phosphate	0.019332929	mM	
Michaelis constant	TAL_R08575	D_Glyceraldehyde_3_phosphate	0.0045658468	mM	
Michaelis constant	TXT_R01067	D_Glyceraldehyde_3_phosphate	0.0023624555	mM	
Michaelis constant	PTS_RPTSsy	Phosphoenolpyruvate	0.0092188487	mM	
Michaelis constant	PGH_R00658	Phosphoenolpyruvate	0.43876419	mM	
Michaelis constant	PYK_R00200	Phosphoenolpyruvate	0.08514934	mM	
Michaelis constant	PPC_R00345	Phosphoenolpyruvate	0.048865934	mM	
Michaelis constant	CSN_R00351	Citrate	0.015686921	mM	
Michaelis constant	ACN_R01325	Citrate	0.087989791	mM	
Michaelis constant	KGD_R08549	Succinyl_CoA	0.010447832	mM	
Michaelis constant	SCS_R00405	Succinyl_CoA	0.071220468	mM	
Michaelis constant	PGK_R01512	_3_Phospho_D_glycerate	0.038505309	mM	
Michaelis constant	PGM_R01518	_3_Phospho_D_glycerate	0.040290854	mM	
Michaelis constant	ZWF_R00835	D_Glucono_1_5_lactone_6_phosphate	0.018013922	mM	
Michaelis constant	GLH_R02035	D_Glucono_1_5_lactone_6_phosphate	0.0029759383	mM	
Michaelis constant	PGI_R02740	D_Fructose_6_phosphate	0.1451234	mM	
Michaelis constant	PFK_R04779	D_Fructose_6_phosphate	0.027862102	mM	
Michaelis constant	TAL_R08575	D_Fructose_6_phosphate	0.063448707	mM	
Michaelis constant	TXT_R01067	D_Fructose_6_phosphate	0.32805379	mM	
Michaelis constant	FBP_R00762	D_Fructose_6_phosphate	0.17589029	mM	
Michaelis constant	PGM_R01518	_2_Phospho_D_glycerate	0.82468676	mM	
Michaelis constant	PGH_R00658	_2_Phospho_D_glycerate	3.2552521	mM	
Michaelis constant	SCS_R00405	Succinate	0.0051739828	mM	
Michaelis constant	SDH_R02164	Succinate	0.005509054	mM	
Michaelis constant	TXT_R01641	Sedoheptulose_7_phosphate	0.16070471	mM	
Michaelis constant	TAL_R08575	Sedoheptulose_7_phosphate	0.32460679	mM	
substrate catalytic rate constant	PTS_RPTSsy		16.46981	1/s	
substrate catalytic rate constant	PGI_R02740		172.68537	1/s	
substrate catalytic rate constant	PFK_R04779		501.29649	1/s	
substrate catalytic rate constant	ALD_R01070		135.17743	1/s	
substrate catalytic rate constant	TIM_R01015		46.249866	1/s	
substrate catalytic rate constant	GAP_R01061		1913.429	1/s	
substrate catalytic rate constant	PGK_R01512		751.38908	1/s	
substrate catalytic rate constant	PGM_R01518		39.685824	1/s	
substrate catalytic rate constant	PGH_R00658		11971.776	1/s	
substrate catalytic rate constant	PYK_R00200		101.09739	1/s	
substrate catalytic rate constant	PDH_R00209		271.12993	1/s	
substrate catalytic rate constant	ZWF_R00835		486.19883	1/s	
substrate catalytic rate constant	GLH_R02035		5.9208077	1/s	
substrate catalytic rate constant	PGD_R01528		913.94035	1/s	
substrate catalytic rate constant	RPI_R01056		35.255237	1/s	
substrate catalytic rate constant	RPE_R01529		317.76035	1/s	
substrate catalytic rate constant	TXT_R01641		758.32619	1/s	
substrate catalytic rate constant	TAL_R08575		215.02203	1/s	
substrate catalytic rate constant	TXT_R01067		351.02798	1/s	
substrate catalytic rate constant	FBP_R00762		18595.783	1/s	
substrate catalytic rate constant	CSN_R00351		423.72236	1/s	
substrate catalytic rate constant	ACN_R01325		107.82621	1/s	
substrate catalytic rate constant	ACN_R01900		19.376889	1/s	
substrate catalytic rate constant	ICD_R00709		1962.9073	1/s	
substrate catalytic rate constant	KGD_R08549		2728.247	1/s	
substrate catalytic rate constant	SCS_R00405		894.22234	1/s	
substrate catalytic rate constant	SDH_R02164		2735.1199	1/s	
substrate catalytic rate constant	FUM_R01082		952.72246	1/s	
substrate catalytic rate constant	MDH_R00342		44.01134	1/s	
substrate catalytic rate constant	PPC_R00345		1569.4825	1/s	
product catalytic rate constant	PTS_RPTSsy		14323.914	1/s	
product catalytic rate constant	PGI_R02740		54.620513	1/s	
product catalytic rate constant	PFK_R04779		1939.1482	1/s	
product catalytic rate constant	ALD_R01070		1785.4101	1/s	
product catalytic rate constant	TIM_R01015		28.372093	1/s	
product catalytic rate constant	GAP_R01061		1398.9322	1/s	
product catalytic rate constant	PGK_R01512		42.007464	1/s	
product catalytic rate constant	PGM_R01518		3025.0806	1/s	
product catalytic rate constant	PGH_R00658		173.2252	1/s	
product catalytic rate constant	PYK_R00200		85.36057	1/s	
product catalytic rate constant	PDH_R00209		17332.235	1/s	
product catalytic rate constant	ZWF_R00835		816.86312	1/s	
product catalytic rate constant	GLH_R02035		1820.1912	1/s	
product catalytic rate constant	PGD_R01528		533.61451	1/s	
product catalytic rate constant	RPI_R01056		21.49822	1/s	
product catalytic rate constant	RPE_R01529		190.80872	1/s	
product catalytic rate constant	TXT_R01641		75.195589	1/s	
product catalytic rate constant	TAL_R08575		25.06961	1/s	
product catalytic rate constant	TXT_R01067		28.008825	1/s	
product catalytic rate constant	FBP_R00762		22.844667	1/s	
product catalytic rate constant	CSN_R00351		259.97036	1/s	
product catalytic rate constant	ACN_R01325		27.999425	1/s	
product catalytic rate constant	ACN_R01900		3901.438	1/s	
product catalytic rate constant	ICD_R00709		1102.6457	1/s	
product catalytic rate constant	KGD_R08549		389.47522	1/s	
product catalytic rate constant	SCS_R00405		23391.351	1/s	
product catalytic rate constant	SDH_R02164		653.36577	1/s	
product catalytic rate constant	FUM_R01082		1310.5072	1/s	
product catalytic rate constant	MDH_R00342		2303.9939	1/s	
product catalytic rate constant	PPC_R00345		45.506598	1/s	
concentration of enzyme	PTS_RPTSsy		0.00076862472	mM	
concentration of enzyme	PGI_R02740		0.0016143326	mM	
concentration of enzyme	PFK_R04779		0.00073526349	mM	
concentration of enzyme	ALD_R01070		0.00063768594	mM	
concentration of enzyme	TIM_R01015		0.00070975068	mM	
concentration of enzyme	GAP_R01061		0.00079279102	mM	
concentration of enzyme	PGK_R01512		0.00079729897	mM	
concentration of enzyme	PGM_R01518		0.0010750068	mM	
concentration of enzyme	PGH_R00658		0.00092328211	mM	
concentration of enzyme	PYK_R00200		0.0012684327	mM	
concentration of enzyme	PDH_R00209		0.00070792973	mM	
concentration of enzyme	ZWF_R00835		0.0013833417	mM	
concentration of enzyme	GLH_R02035		0.00054225932	mM	
concentration of enzyme	PGD_R01528		0.0014263752	mM	
concentration of enzyme	RPI_R01056		0.00090624763	mM	
concentration of enzyme	RPE_R01529		0.0010699769	mM	
concentration of enzyme	TXT_R01641		0.00045072012	mM	
concentration of enzyme	TAL_R08575		0.00059751874	mM	
concentration of enzyme	TXT_R01067		0.0016104134	mM	
concentration of enzyme	FBP_R00762		0.0022767606	mM	
concentration of enzyme	CSN_R00351		0.00089443177	mM	
concentration of enzyme	ACN_R01325		0.0012773178	mM	
concentration of enzyme	ACN_R01900		0.002059031	mM	
concentration of enzyme	ICD_R00709		0.0020527012	mM	
concentration of enzyme	KGD_R08549		0.00046942716	mM	
concentration of enzyme	SCS_R00405		0.00065299407	mM	
concentration of enzyme	SDH_R02164		0.00084431143	mM	
concentration of enzyme	FUM_R01082		0.0017656659	mM	
concentration of enzyme	MDH_R00342		0.00057431705	mM	
concentration of enzyme	PPC_R00345		0.00088815168	mM	
